Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,count.prop,prop.sublethal,prop.lethal
MB,5,17,Low,13,780,18325,MHASE,,,
MB,5,17,Low,13,780,18325,PACL,,,
MB,5,17,Low,14,420,17964,FHASE,,,
MB,5,17,Low,14,420,17964,FSEPU,,,
MB,5,17,Low,14,420,17964,MHASE,,,
MB,5,17,Low,14,420,17964,PACL,,,
TG,4,15,Low,2,60,15983,PACL,1,,
TG,4,15,Low,2,60,15983,FSEPU,1,,
TG,4,15,Low,2,60,15983,FHASE,,,
TG,4,15,Low,2,60,15983,MHASE,,,
TG,4,15,Low,4,120,16043,PACL,1,,
TG,4,15,Low,4,120,16043,FHASE,,,
TG,4,15,Low,4,120,16043,FSEPU,,,
TG,4,15,Low,4,120,16043,MHASE,,,
TG,4,15,Low,6,180,16103,PACL,1,,
TG,4,15,Low,6,180,16103,FHASE,,,
TG,4,15,Low,6,180,16103,FSEPU,,,
TG,4,15,Low,6,180,16103,MHASE,,,
TG,4,15,Low,8,240,16163,FHASE,,,
TG,4,15,Low,8,240,16163,FSEPU,,,
TG,4,15,Low,8,240,16163,MHASE,,,
TG,4,15,Low,8,240,16163,PACL,,,
TG,4,15,Low,10,300,16223,PACL,1,,
TG,4,15,Low,10,300,16223,FHASE,,,
TG,4,15,Low,10,300,16223,FSEPU,,,
TG,4,15,Low,10,300,16223,MHASE,,,
TG,4,15,Low,12,360,16283,FHASE,1,,
TG,4,15,Low,12,360,16283,MHASE,1,,
TG,4,15,Low,12,360,16283,FSEPU,,,
TG,4,15,Low,12,360,16283,PACL,,,
TG,4,15,Low,14,420,16343,PACL,1,,
TG,4,15,Low,14,420,16343,FHASE,1,,
TG,4,15,Low,14,420,16343,FSEPU,,,
TG,4,15,Low,14,420,16343,MHASE,,,
TG,4,15,Low,16,480,16403,PACL,1,,
TG,4,15,Low,16,480,16403,FHASE,,,
TG,4,15,Low,16,480,16403,FSEPU,,,
TG,4,15,Low,16,480,16403,MHASE,,,
TG,4,15,Low,18,540,16463,FHASE,,,
TG,4,15,Low,18,540,16463,FSEPU,,,
TG,4,15,Low,18,540,16463,MHASE,,,
TG,4,15,Low,18,540,16463,PACL,,,
TG,4,15,Low,20,600,16523,PACL,1,,
TG,4,15,Low,20,600,16523,MHASE,1,,
TG,4,15,Low,20,600,16523,FHASE,,,
TG,4,15,Low,20,600,16523,FSEPU,,,
TG,4,15,Low,22,660,16583,MHASE,1,,
TG,4,15,Low,22,660,16583,FHASE,,,
TG,4,15,Low,22,660,16583,FSEPU,,,
TG,4,15,Low,22,660,16583,PACL,,,
TG,4,15,Low,24,720,16643,FHASE,,,
TG,4,15,Low,24,720,16643,FSEPU,,,
TG,4,15,Low,24,720,16643,MHASE,,,
TG,4,15,Low,24,720,16643,PACL,,,
TG,4,15,Low,26,780,16703,FHASE,,,
TG,4,15,Low,26,780,16703,FSEPU,,,
TG,4,15,Low,26,780,16703,MHASE,,,
TG,4,15,Low,26,780,16703,PACL,,,
TG,4,15,Low,28,840,16763,FHASE,,,
TG,4,15,Low,28,840,16763,FSEPU,,,
TG,4,15,Low,28,840,16763,MHASE,,,
TG,4,15,Low,28,840,16763,PACL,,,
TG,4,15,Low,30,900,16823,FHASE,,,
TG,4,15,Low,30,900,16823,FSEPU,,,
TG,4,15,Low,30,900,16823,MHASE,,,
TG,4,15,Low,30,900,16823,PACL,,,
TG,4,15,Low,32,960,16883,FHASE,,,
TG,4,15,Low,32,960,16883,FSEPU,,,
TG,4,15,Low,32,960,16883,MHASE,,,
TG,4,15,Low,32,960,16883,PACL,,,
TG,4,15,Low,34,1020,16943,FHASE,,,
TG,4,15,Low,34,1020,16943,FSEPU,,,
TG,4,15,Low,34,1020,16943,MHASE,,,
TG,4,15,Low,34,1020,16943,PACL,,,
TG,4,15,Low,36,1080,17003,FHASE,,,
TG,4,15,Low,36,1080,17003,FSEPU,,,
TG,4,15,Low,36,1080,17003,MHASE,,,
TG,4,15,Low,36,1080,17003,PACL,,,
GJ,1,1,Low,1,60,22521,FHASE,,,
GJ,1,1,Low,1,60,22521,FSEPU,,,
GJ,1,1,Low,1,60,22521,MHASE,,,
GJ,1,1,Low,1,60,22521,PACL,,,
GJ,1,1,Low,2,120,22581,FHASE,,,
GJ,1,1,Low,2,120,22581,FSEPU,,,
GJ,1,1,Low,2,120,22581,MHASE,,,
GJ,1,1,Low,2,120,22581,PACL,,,
GJ,1,3,Low,1,60,20793,FHASE,,,
GJ,1,3,Low,1,60,20793,FSEPU,,,
GJ,1,3,Low,1,60,20793,MHASE,,,
GJ,1,3,Low,1,60,20793,PACL,,,
GJ,1,3,Low,2,120,20853,FHASE,,,
GJ,1,3,Low,2,120,20853,FSEPU,,,
GJ,1,3,Low,2,120,20853,MHASE,,,
GJ,1,3,Low,2,120,20853,PACL,,,
GJ,1,8,Low,1,60,11956,FHASE,,,
GJ,1,8,Low,1,60,11956,FSEPU,,,
GJ,1,8,Low,1,60,11956,MHASE,,,
GJ,1,8,Low,1,60,11956,PACL,,,
GJ,1,8,Low,2,120,12016,FHASE,,,
GJ,1,8,Low,2,120,12016,FSEPU,,,
GJ,1,8,Low,2,120,12016,MHASE,,,
GJ,1,8,Low,2,120,12016,PACL,,,
GJ,1,8,Low,3,180,12076,FHASE,,,
GJ,1,8,Low,3,180,12076,FSEPU,,,
GJ,1,8,Low,3,180,12076,MHASE,,,
GJ,1,8,Low,3,180,12076,PACL,,,
GJ,1,10,Low,1,60,60809,FHASE,,,
GJ,1,10,Low,1,60,60809,FSEPU,,,
GJ,1,10,Low,1,60,60809,MHASE,,,
GJ,1,10,Low,1,60,60809,PACL,,,
GJ,1,10,Low,2,120,60869,FHASE,1,,
GJ,1,10,Low,2,120,60869,FSEPU,,,
GJ,1,10,Low,2,120,60869,MHASE,1,,
GJ,1,10,Low,2,120,60869,PACL,,,
GJ,1,10,Low,3,180,60929,FHASE,,,
GJ,1,10,Low,3,180,60929,FSEPU,,,
GJ,1,10,Low,3,180,60929,MHASE,,,
GJ,1,10,Low,3,180,60929,PACL,,,
GJ,1,13,Low,1,60,21143,FHASE,,,
GJ,1,13,Low,1,60,21143,FSEPU,,,
GJ,1,13,Low,1,60,21143,MHASE,,,
GJ,1,13,Low,1,60,21143,PACL,1,,
GJ,1,13,Low,2,120,21203,FHASE,,,
GJ,1,13,Low,2,120,21203,FSEPU,,,
GJ,1,13,Low,2,120,21203,MHASE,1,,
GJ,1,13,Low,2,120,21203,PACL,,,
GJ,1,16,Low,1,60,11589,FHASE,,,
GJ,1,16,Low,1,60,11589,FSEPU,,,
GJ,1,16,Low,1,60,11589,MHASE,,,
GJ,1,16,Low,1,60,11589,PACL,1,,
GJ,1,16,Low,2,120,11649,FHASE,,,
GJ,1,16,Low,2,120,11649,FSEPU,,,
GJ,1,16,Low,2,120,11649,MHASE,,,
GJ,1,16,Low,2,120,11649,PACL,1,,
GJ,1,16,Low,3,180,11709,FHASE,,,
GJ,1,16,Low,3,180,11709,FSEPU,,,
GJ,1,16,Low,3,180,11709,MHASE,,,
GJ,1,16,Low,3,180,11709,PACL,,,
GJ,2,13,Low,1,60,23182,FHASE,,,
GJ,2,13,Low,1,60,23182,FSEPU,,,
GJ,2,13,Low,1,60,23182,MHASE,,,
GJ,2,13,Low,1,60,23182,PACL,1,,
GJ,2,13,Low,2,120,23242,FHASE,,,
GJ,2,13,Low,2,120,23242,FSEPU,,,
GJ,2,13,Low,2,120,23242,MHASE,,,
GJ,2,13,Low,2,120,23242,PACL,,,
GJ,2,13,Low,3,180,23302,FHASE,1,,
GJ,2,13,Low,3,180,23302,FSEPU,,,
GJ,2,13,Low,3,180,23302,MHASE,,,
GJ,2,13,Low,3,180,23302,PACL,,,
GJ,2,13,Low,4,240,23362,FHASE,1,,
GJ,2,13,Low,4,240,23362,FSEPU,,,
GJ,2,13,Low,4,240,23362,MHASE,1,,
GJ,2,13,Low,4,240,23362,PACL,,,
GJ,2,13,Low,5,300,23422,FHASE,,,
GJ,2,13,Low,5,300,23422,FSEPU,,,
GJ,2,13,Low,5,300,23422,MHASE,,,
GJ,2,13,Low,5,300,23422,PACL,,,
GJ,2,13,Low,6,360,23482,FHASE,,,
GJ,2,13,Low,6,360,23482,FSEPU,,,
GJ,2,13,Low,6,360,23482,MHASE,,,
GJ,2,13,Low,6,360,23482,PACL,,,
GJ,2,13,Low,7,420,23542,FHASE,,,
GJ,2,13,Low,7,420,23542,FSEPU,,,
GJ,2,13,Low,7,420,23542,MHASE,,,
GJ,2,13,Low,7,420,23542,PACL,,,
GJ,2,13,Low,8,480,23602,FHASE,,,
GJ,2,13,Low,8,480,23602,FSEPU,,,
GJ,2,13,Low,8,480,23602,MHASE,,,
GJ,2,13,Low,8,480,23602,PACL,,,
GJ,2,13,Low,9,540,23662,FHASE,,,
GJ,2,13,Low,9,540,23662,FSEPU,,,
GJ,2,13,Low,9,540,23662,MHASE,,,
GJ,2,13,Low,9,540,23662,PACL,,,
GJ,2,16,Low,1,60,33790,FHASE,,,
GJ,2,16,Low,1,60,33790,FSEPU,,,
GJ,2,16,Low,1,60,33790,MHASE,,,
GJ,2,16,Low,1,60,33790,PACL,,,
GJ,2,16,Low,2,120,33850,FHASE,,,
GJ,2,16,Low,2,120,33850,FSEPU,,,
GJ,2,16,Low,2,120,33850,MHASE,,,
GJ,2,16,Low,2,120,33850,PACL,,,
GJ,2,16,Low,3,180,33910,FHASE,,,
GJ,2,16,Low,3,180,33910,FSEPU,,,
GJ,2,16,Low,3,180,33910,MHASE,,,
GJ,2,16,Low,3,180,33910,PACL,,,
GJ,2,16,Low,4,240,33970,FHASE,,,
GJ,2,16,Low,4,240,33970,FSEPU,,,
GJ,2,16,Low,4,240,33970,MHASE,,,
GJ,2,16,Low,4,240,33970,PACL,,,
GJ,2,16,Low,5,300,34030,FHASE,,,
GJ,2,16,Low,5,300,34030,FSEPU,,,
GJ,2,16,Low,5,300,34030,MHASE,,,
GJ,2,16,Low,5,300,34030,PACL,,,
GJ,3,11,Low,1,60,34658,FHASE,,,
GJ,3,11,Low,1,60,34658,FSEPU,,,
GJ,3,11,Low,1,60,34658,MHASE,,,
GJ,3,11,Low,1,60,34658,PACL,,,
GJ,3,11,Low,2,120,34718,FHASE,,,
GJ,3,11,Low,2,120,34718,FSEPU,,,
GJ,3,11,Low,2,120,34718,MHASE,,,
GJ,3,11,Low,2,120,34718,PACL,,,
GJ,3,11,Low,3,180,34778,FHASE,,,
GJ,3,11,Low,3,180,34778,FSEPU,,,
GJ,3,11,Low,3,180,34778,MHASE,,,
GJ,3,11,Low,3,180,34778,PACL,,,
GJ,3,11,Low,4,240,34838,FHASE,,,
GJ,3,11,Low,4,240,34838,FSEPU,,,
GJ,3,11,Low,4,240,34838,MHASE,,,
GJ,3,11,Low,4,240,34838,PACL,,,
GJ,3,11,Low,5,300,34898,FHASE,,,
GJ,3,11,Low,5,300,34898,FSEPU,,,
GJ,3,11,Low,5,300,34898,MHASE,,,
GJ,3,11,Low,5,300,34898,PACL,,,
GJ,3,13,Low,1,60,75841,FHASE,,,
GJ,3,13,Low,1,60,75841,FSEPU,,,
GJ,3,13,Low,1,60,75841,MHASE,,,
GJ,3,13,Low,1,60,75841,PACL,,,
GJ,3,13,Low,2,120,75901,FHASE,,,
GJ,3,13,Low,2,120,75901,FSEPU,,,
GJ,3,13,Low,2,120,75901,MHASE,1,,
GJ,3,13,Low,2,120,75901,PACL,,,
GJ,3,13,Low,3,180,75961,FHASE,,,
GJ,3,13,Low,3,180,75961,FSEPU,,,
GJ,3,13,Low,3,180,75961,MHASE,,,
GJ,3,13,Low,3,180,75961,PACL,,,
GJ,3,15,Low,1,60,24428,FHASE,,,
GJ,3,15,Low,1,60,24428,FSEPU,,,
GJ,3,15,Low,1,60,24428,MHASE,,,
GJ,3,15,Low,1,60,24428,PACL,,,
GJ,3,15,Low,2,120,24488,FHASE,,,
GJ,3,15,Low,2,120,24488,FSEPU,,,
GJ,3,15,Low,2,120,24488,MHASE,,,
GJ,3,15,Low,2,120,24488,PACL,,,
GJ,3,15,Low,3,180,24548,FHASE,,,
GJ,3,15,Low,3,180,24548,FSEPU,,,
GJ,3,15,Low,3,180,24548,MHASE,,,
GJ,3,15,Low,3,180,24548,PACL,,,
GJ,3,15,Low,4,240,24608,FHASE,,,
GJ,3,15,Low,4,240,24608,FSEPU,,,
GJ,3,15,Low,4,240,24608,MHASE,,,
GJ,3,15,Low,4,240,24608,PACL,,,
MB,2,8,Low,1,60,33532,FHASE,,,
MB,2,8,Low,1,60,33532,FSEPU,,,
MB,2,8,Low,1,60,33532,MHASE,,,
MB,2,8,Low,1,60,33532,PACL,,,
MB,2,8,Low,2,120,33592,FHASE,,,
MB,2,8,Low,2,120,33592,FSEPU,,,
MB,2,8,Low,2,120,33592,MHASE,,,
MB,2,8,Low,2,120,33592,PACL,,,
MB,2,8,Low,3,180,33652,FHASE,,,
MB,2,8,Low,3,180,33652,FSEPU,,,
MB,2,8,Low,3,180,33652,MHASE,,,
MB,2,8,Low,3,180,33652,PACL,,,
MB,2,8,Low,4,240,33712,FHASE,,,
MB,2,8,Low,4,240,33712,FSEPU,,,
MB,2,8,Low,4,240,33712,MHASE,,,
MB,2,8,Low,4,240,33712,PACL,1,,
MB,2,8,Low,5,300,33772,FHASE,,,
MB,2,8,Low,5,300,33772,FSEPU,,,
MB,2,8,Low,5,300,33772,MHASE,,,
MB,2,8,Low,5,300,33772,PACL,,,
MB,2,8,Low,6,360,33832,FHASE,,,
MB,2,8,Low,6,360,33832,FSEPU,,,
MB,2,8,Low,6,360,33832,MHASE,,,
MB,2,8,Low,6,360,33832,PACL,,,
MB,2,10,Low,1,60,22321,FHASE,,,
MB,2,10,Low,1,60,22321,FSEPU,,,
MB,2,10,Low,1,60,22321,MHASE,,,
MB,2,10,Low,1,60,22321,PACL,,,
MB,2,10,Low,2,120,22381,FHASE,1,,
MB,2,10,Low,2,120,22381,FSEPU,,,
MB,2,10,Low,2,120,22381,MHASE,1,,
MB,2,10,Low,2,120,22381,PACL,,,
MB,2,10,Low,3,180,22441,FHASE,1,,
MB,2,10,Low,3,180,22441,FSEPU,,,
MB,2,10,Low,3,180,22441,MHASE,,,
MB,2,10,Low,3,180,22441,PACL,,,
MB,2,10,Low,4,240,22501,FHASE,,,
MB,2,10,Low,4,240,22501,FSEPU,,,
MB,2,10,Low,4,240,22501,MHASE,,,
MB,2,10,Low,4,240,22501,PACL,,,
MB,2,10,Low,5,300,22561,FHASE,,,
MB,2,10,Low,5,300,22561,FSEPU,1,,
MB,2,10,Low,5,300,22561,MHASE,,,
MB,2,10,Low,5,300,22561,PACL,,,
MB,2,10,Low,6,360,22621,FHASE,,,
MB,2,10,Low,6,360,22621,FSEPU,,,
MB,2,10,Low,6,360,22621,MHASE,,,
MB,2,10,Low,6,360,22621,PACL,,,
MB,2,10,Low,7,420,22681,FHASE,,,
MB,2,10,Low,7,420,22681,FSEPU,,,
MB,2,10,Low,7,420,22681,MHASE,,,
MB,2,10,Low,7,420,22681,PACL,,,
MB,2,10,Low,8,480,22741,FHASE,,,
MB,2,10,Low,8,480,22741,FSEPU,,,
MB,2,10,Low,8,480,22741,MHASE,,,
MB,2,10,Low,8,480,22741,PACL,1,,
TG,2,2,Low,1,60,11291,FHASE,1,,
TG,2,2,Low,1,60,11291,FSEPU,,,
TG,2,2,Low,1,60,11291,MHASE,1,,
TG,2,2,Low,1,60,11291,PACL,,,
TG,2,2,Low,2,120,11351,FHASE,,,
TG,2,2,Low,2,120,11351,FSEPU,1,,
TG,2,2,Low,2,120,11351,MHASE,,,
TG,2,2,Low,2,120,11351,PACL,,,
TG,2,2,Low,3,180,11411,FHASE,,,
TG,2,2,Low,3,180,11411,FSEPU,,,
TG,2,2,Low,3,180,11411,MHASE,,,
TG,2,2,Low,3,180,11411,PACL,,,
TG,2,2,Low,4,240,11471,FHASE,,,
TG,2,2,Low,4,240,11471,FSEPU,1,,
TG,2,2,Low,4,240,11471,MHASE,,,
TG,2,2,Low,4,240,11471,PACL,,,
TG,2,2,Low,5,300,11531,FHASE,,,
TG,2,2,Low,5,300,11531,FSEPU,,,
TG,2,2,Low,5,300,11531,MHASE,,,
TG,2,2,Low,5,300,11531,PACL,,,
TG,2,2,Low,6,360,11591,FHASE,1,,
TG,2,2,Low,6,360,11591,FSEPU,,,
TG,2,2,Low,6,360,11591,MHASE,,,
TG,2,2,Low,6,360,11591,PACL,,,
TG,2,6,Low,1,60,21677,FHASE,,,
TG,2,6,Low,1,60,21677,FSEPU,,,
TG,2,6,Low,1,60,21677,MHASE,,,
TG,2,6,Low,1,60,21677,PACL,,,
TG,2,6,Low,2,120,21737,FHASE,1,,
TG,2,6,Low,2,120,21737,FSEPU,1,,
TG,2,6,Low,2,120,21737,MHASE,,,
TG,2,6,Low,2,120,21737,PACL,1,,
TG,2,6,Low,3,180,21797,FHASE,,,
TG,2,6,Low,3,180,21797,FSEPU,,,
TG,2,6,Low,3,180,21797,MHASE,,,
TG,2,6,Low,3,180,21797,PACL,,,
TG,2,6,Low,4,240,21857,FHASE,,,
TG,2,6,Low,4,240,21857,FSEPU,,,
TG,2,6,Low,4,240,21857,MHASE,,,
TG,2,6,Low,4,240,21857,PACL,1,,
TG,2,6,Low,5,300,21917,FHASE,1,,
TG,2,6,Low,5,300,21917,FSEPU,,,
TG,2,6,Low,5,300,21917,MHASE,,,
TG,2,6,Low,5,300,21917,PACL,,,
TG,2,6,Low,6,360,21977,FHASE,1,,
TG,2,6,Low,6,360,21977,FSEPU,,,
TG,2,6,Low,6,360,21977,MHASE,,,
TG,2,6,Low,6,360,21977,PACL,1,,
GJ,5,7,Medium,2,60,20015,PACL,1,,
GJ,5,7,Medium,2,60,20015,FHASE,,,
GJ,5,7,Medium,2,60,20015,FSEPU,,,
GJ,5,7,Medium,2,60,20015,MHASE,,,
GJ,5,7,Medium,4,120,20075,FHASE,,,
GJ,5,7,Medium,4,120,20075,FSEPU,,,
GJ,5,7,Medium,4,120,20075,MHASE,,,
GJ,5,7,Medium,4,120,20075,PACL,,,
GJ,5,7,Medium,6,180,20135,FHASE,1,,
GJ,5,7,Medium,6,180,20135,FSEPU,1,,
GJ,5,7,Medium,6,180,20135,MHASE,,,
GJ,5,7,Medium,6,180,20135,PACL,,,
GJ,5,7,Medium,8,240,20195,FHASE,,,
GJ,5,7,Medium,8,240,20195,FSEPU,,,
GJ,5,7,Medium,8,240,20195,MHASE,,,
GJ,5,7,Medium,8,240,20195,PACL,,,
GJ,5,7,Medium,10,300,20255,FHASE,,,
GJ,5,7,Medium,10,300,20255,FSEPU,,,
GJ,5,7,Medium,10,300,20255,MHASE,,,
GJ,5,7,Medium,10,300,20255,PACL,,,
GJ,5,7,Medium,12,360,20315,FHASE,,,
GJ,5,7,Medium,12,360,20315,FSEPU,,,
GJ,5,7,Medium,12,360,20315,MHASE,,,
GJ,5,7,Medium,12,360,20315,PACL,,,
GJ,5,7,Medium,14,420,20375,FHASE,1,,
GJ,5,7,Medium,14,420,20375,MHASE,1,,
GJ,5,7,Medium,14,420,20375,FSEPU,,,
GJ,5,7,Medium,14,420,20375,PACL,,,
GJ,5,7,Medium,16,480,20435,FHASE,1,,
GJ,5,7,Medium,16,480,20435,FSEPU,,,
GJ,5,7,Medium,16,480,20435,MHASE,,,
GJ,5,7,Medium,16,480,20435,PACL,,,
GJ,5,7,Medium,18,540,20495,FHASE,1,,
GJ,5,7,Medium,18,540,20495,FSEPU,1,,
GJ,5,7,Medium,18,540,20495,MHASE,,,
GJ,5,7,Medium,18,540,20495,PACL,,,
GJ,5,7,Medium,20,600,20555,FHASE,,,
GJ,5,7,Medium,20,600,20555,FSEPU,,,
GJ,5,7,Medium,20,600,20555,MHASE,,,
GJ,5,7,Medium,20,600,20555,PACL,,,
GJ,5,7,Medium,22,660,20615,FHASE,,,
GJ,5,7,Medium,22,660,20615,FSEPU,,,
GJ,5,7,Medium,22,660,20615,MHASE,,,
GJ,5,7,Medium,22,660,20615,PACL,,,
GJ,5,7,Medium,24,720,20675,FHASE,1,,
GJ,5,7,Medium,24,720,20675,FSEPU,,,
GJ,5,7,Medium,24,720,20675,MHASE,,,
GJ,5,7,Medium,24,720,20675,PACL,,,
GJ,5,7,Medium,26,780,20735,MHASE,1,,
GJ,5,7,Medium,26,780,20735,FHASE,,,
GJ,5,7,Medium,26,780,20735,FSEPU,,,
GJ,5,7,Medium,26,780,20735,PACL,,,
GJ,5,7,Medium,28,840,20795,MHASE,1,,
GJ,5,7,Medium,28,840,20795,FHASE,,,
GJ,5,7,Medium,28,840,20795,FSEPU,,,
GJ,5,7,Medium,28,840,20795,PACL,,,
GJ,5,7,Medium,30,900,20855,PACL,1,,
GJ,5,7,Medium,30,900,20855,FHASE,1,,
GJ,5,7,Medium,30,900,20855,FSEPU,,,
GJ,5,7,Medium,30,900,20855,MHASE,,,
GJ,5,7,Medium,32,960,20915,FHASE,1,1,
GJ,5,7,Medium,32,960,20915,MHASE,1,1,
GJ,5,7,Medium,32,960,20915,PACL,1,,
GJ,5,7,Medium,32,960,20915,FSEPU,,,
GJ,5,7,Medium,34,1020,20975,FHASE,,,
GJ,5,7,Medium,34,1020,20975,FSEPU,,,
GJ,5,7,Medium,34,1020,20975,MHASE,,,
GJ,5,7,Medium,34,1020,20975,PACL,,,
GJ,5,7,Medium,36,1080,21035,FHASE,,,
GJ,5,7,Medium,36,1080,21035,FSEPU,,,
GJ,5,7,Medium,36,1080,21035,MHASE,,,
GJ,5,7,Medium,36,1080,21035,PACL,,,
MB,4,17,Medium,2,60,17791,FHASE,,,
MB,4,17,Medium,2,60,17791,FSEPU,,,
MB,4,17,Medium,2,60,17791,MHASE,,,
MB,4,17,Medium,2,60,17791,PACL,,,
MB,4,17,Medium,4,120,17849,FSEPU,1,,
MB,4,17,Medium,4,120,17849,FHASE,1,,
MB,4,17,Medium,4,120,17849,MHASE,,,
MB,4,17,Medium,4,120,17849,PACL,,,
MB,4,17,Medium,6,180,17907,FHASE,,,
MB,4,17,Medium,6,180,17907,FSEPU,,,
MB,4,17,Medium,6,180,17907,MHASE,,,
MB,4,17,Medium,6,180,17907,PACL,,,
MB,4,17,Medium,8,240,17965,FHASE,,,
MB,4,17,Medium,8,240,17965,FSEPU,,,
MB,4,17,Medium,8,240,17965,MHASE,,,
MB,4,17,Medium,8,240,17965,PACL,,,
MB,4,17,Medium,10,300,18023,FHASE,1,,
MB,4,17,Medium,10,300,18023,FSEPU,,,
MB,4,17,Medium,10,300,18023,MHASE,,,
MB,4,17,Medium,10,300,18023,PACL,,,
MB,4,17,Medium,12,360,18081,FHASE,,,
MB,4,17,Medium,12,360,18081,FSEPU,,,
MB,4,17,Medium,12,360,18081,MHASE,,,
MB,4,17,Medium,12,360,18081,PACL,,,
MB,4,17,Medium,14,420,18139,FHASE,,,
MB,4,17,Medium,14,420,18139,FSEPU,,,
MB,4,17,Medium,14,420,18139,MHASE,,,
MB,4,17,Medium,14,420,18139,PACL,,,
GJ,5,16,Medium,2,60,17895,FHASE,1,,
GJ,5,16,Medium,2,60,17895,FSEPU,1,,
GJ,5,16,Medium,2,60,17895,MHASE,1,,
GJ,5,16,Medium,2,60,17895,PACL,,,
GJ,5,16,Medium,4,120,17955,FHASE,,,
GJ,5,16,Medium,4,120,17955,FSEPU,,,
GJ,5,16,Medium,4,120,17955,MHASE,,,
GJ,5,16,Medium,4,120,17955,PACL,,,
GJ,5,16,Medium,6,180,18015,FHASE,,,
GJ,5,16,Medium,6,180,18015,FSEPU,,,
GJ,5,16,Medium,6,180,18015,MHASE,,,
GJ,5,16,Medium,6,180,18015,PACL,,,
GJ,5,16,Medium,8,240,18075,FHASE,,,
GJ,5,16,Medium,8,240,18075,FSEPU,,,
GJ,5,16,Medium,8,240,18075,MHASE,,,
GJ,5,16,Medium,8,240,18075,PACL,,,
GJ,5,16,Medium,10,300,18135,FHASE,,,
GJ,5,16,Medium,10,300,18135,FSEPU,,,
GJ,5,16,Medium,10,300,18135,MHASE,,,
GJ,5,16,Medium,10,300,18135,PACL,,,
GJ,5,16,Medium,12,360,18195,FHASE,,,
GJ,5,16,Medium,12,360,18195,FSEPU,,,
GJ,5,16,Medium,12,360,18195,MHASE,,,
GJ,5,16,Medium,12,360,18195,PACL,,,
GJ,5,16,Medium,14,420,18255,FHASE,,,
GJ,5,16,Medium,14,420,18255,FSEPU,,,
GJ,5,16,Medium,14,420,18255,MHASE,,,
GJ,5,16,Medium,14,420,18255,PACL,,,
GJ,5,16,Medium,16,480,18315,FHASE,,,
GJ,5,16,Medium,16,480,18315,FSEPU,,,
GJ,5,16,Medium,16,480,18315,MHASE,,,
GJ,5,16,Medium,16,480,18315,PACL,,,
GJ,5,16,Medium,18,540,18375,FHASE,,,
GJ,5,16,Medium,18,540,18375,FSEPU,,,
GJ,5,16,Medium,18,540,18375,MHASE,,,
GJ,5,16,Medium,18,540,18375,PACL,,,
GJ,5,16,Medium,20,600,18405,FHASE,,,
GJ,5,16,Medium,20,600,18405,FSEPU,,,
GJ,5,16,Medium,20,600,18405,MHASE,,,
GJ,5,16,Medium,20,600,18405,PACL,,,
GJ,5,16,Medium,22,660,18465,FHASE,,,
GJ,5,16,Medium,22,660,18465,FSEPU,,,
GJ,5,16,Medium,22,660,18465,MHASE,,,
GJ,5,16,Medium,22,660,18465,PACL,,,
GJ,5,16,Medium,24,720,18525,FHASE,,,
GJ,5,16,Medium,24,720,18525,FSEPU,,,
GJ,5,16,Medium,24,720,18525,MHASE,,,
GJ,5,16,Medium,24,720,18525,PACL,,,
GJ,5,16,Medium,26,780,18585,FHASE,,,
GJ,5,16,Medium,26,780,18585,FSEPU,,,
GJ,5,16,Medium,26,780,18585,MHASE,,,
GJ,5,16,Medium,26,780,18585,PACL,,,
GJ,5,16,Medium,28,840,18645,FHASE,,,
GJ,5,16,Medium,28,840,18645,FSEPU,,,
GJ,5,16,Medium,28,840,18645,MHASE,,,
GJ,5,16,Medium,28,840,18645,PACL,,,
GJ,5,16,Medium,30,900,18705,FHASE,,,
GJ,5,16,Medium,30,900,18705,FSEPU,,,
GJ,5,16,Medium,30,900,18705,MHASE,,,
GJ,5,16,Medium,30,900,18705,PACL,,,
GJ,5,16,Medium,32,960,18765,FHASE,,,
GJ,5,16,Medium,32,960,18765,FSEPU,,,
GJ,5,16,Medium,32,960,18765,MHASE,,,
GJ,5,16,Medium,32,960,18765,PACL,,,
GJ,5,16,Medium,34,1020,18825,FHASE,,,
GJ,5,16,Medium,34,1020,18825,FSEPU,,,
GJ,5,16,Medium,34,1020,18825,MHASE,,,
GJ,5,16,Medium,34,1020,18825,PACL,,,
GJ,5,16,Medium,36,1080,18885,FHASE,,,
GJ,5,16,Medium,36,1080,18885,FSEPU,,,
GJ,5,16,Medium,36,1080,18885,MHASE,,,
GJ,5,16,Medium,36,1080,18885,PACL,,,
GJ,5,16,Medium,38,1140,18945,FHASE,,,
GJ,5,16,Medium,38,1140,18945,FSEPU,,,
GJ,5,16,Medium,38,1140,18945,MHASE,,,
GJ,5,16,Medium,38,1140,18945,PACL,,,
GJ,5,5,Medium,1,60,31983,FHASE,,,
GJ,5,5,Medium,1,60,31983,FSEPU,,,
GJ,5,5,Medium,1,60,31983,MHASE,1,,
GJ,5,5,Medium,1,60,31983,PACL,,,
GJ,5,5,Medium,2,120,32043,FHASE,1,,
GJ,5,5,Medium,2,120,32043,FSEPU,,,
GJ,5,5,Medium,2,120,32043,MHASE,1,,
GJ,5,5,Medium,2,120,32043,PACL,,,
GJ,5,5,Medium,3,180,32103,FHASE,,,
GJ,5,5,Medium,3,180,32103,FSEPU,,,
GJ,5,5,Medium,3,180,32103,MHASE,,,
